StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q8,Q8_3_TEXT,Q11,Q25#1_1,Q25#1_2,Q28#1_1,Q28#1_2,Q31#1_1,Q31#1_2,Q33#1_1,Q33#1_2,Q35#1_1,Q35#1_2,Q37#1_1,Q37#1_2,Q39#1_1,Q39#1_2,Q41#1_1,Q41#1_2,Q43#1_1,Q43#1_2,Q45#1_1,Q45#1_2,Q47#1_1,Q47#1_2,Q49#1_1,Q49#1_2,Q51#1_1,Q51#1_2,Q53#1_1,Q53#1_2,Q55#1_1,Q55#1_2,Q57#1_1,Q57#1_2,Q60#1_1,Q60#1_2,Q62#1_1,Q62#1_2
2020-04-05 16:25:03,2020-04-05 16:29:12,IP Address,31.205.203.199,100,248,True,2020-04-05 16:29:12,R_3qdPBk8UL2fHCu1,,,,,52.9228057861328125,-1.476593017578125,anonymous,EN,I accept,21,3998,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,4 - Very interested
2020-04-05 16:35:33,2020-04-05 17:25:50,IP Address,88.152.10.167,100,3017,True,2020-04-05 17:25:50,R_11hLch7miv9kjuv,,,,,51.4846954345703125,7.147705078125,anonymous,EN,I accept,24,BSS2050,"If you feel like your gender is not represented here, we invite you to write down how you identify your gender in the following space:",nonbinary,Both,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,3 - Moderately interested,1 - Not at all interested,1 - Not at all interested,,,,,2 - Slightly interested,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,,,,,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,,,,,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,,
2020-04-05 17:42:20,2020-04-05 17:44:31,IP Address,136.24.175.101,100,130,True,2020-04-05 17:44:31,R_3lELwgnpqXfkRPW,,,,,37.7642059326171875,-122.39929962158203125,anonymous,EN,I accept,34,Yoyo,Male,,Male,4 - Very interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-04-06 12:59:58,2020-04-06 13:02:04,IP Address,212.204.175.240,100,126,True,2020-04-06 13:02:05,R_1eWVG1k9AVjPiH1,,,,,52.260101318359375,6.2270050048828125,anonymous,EN,I accept,22,FB1122,Female,,Male,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested,,
2020-04-06 17:56:29,2020-04-06 18:05:17,IP Address,151.251.240.12,100,527,True,2020-04-06 18:05:17,R_1lbiCOlXhCMzlir,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,23,Q1R2,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-04-07 11:37:40,2020-04-07 11:46:07,IP Address,81.33.193.93,100,506,True,2020-04-07 11:46:07,R_3ew5xotnMPKwHku,,,,,40.545806884765625,-3.6443023681640625,anonymous,EN,I accept,23,ff44,Male,,Female,,,3 - Moderately interested,4 - Very interested,,,2 - Slightly interested,4 - Very interested,,,2 - Slightly interested,4 - Very interested,,,4 - Very interested,1 - Not at all interested,,,2 - Slightly interested,5 - Extremely interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,5 - Extremely interested
2020-04-07 20:57:01,2020-04-07 21:00:41,IP Address,201.141.47.11,100,220,True,2020-04-07 21:00:41,R_WioIIGnYLDBEdlT,,,,,19.5625,-99.240997314453125,anonymous,EN,I accept,26,na1234,Female,,Female,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested
2020-04-08 09:01:25,2020-04-08 09:02:42,IP Address,82.72.192.162,100,77,True,2020-04-08 09:02:43,R_3fVFh4TBJcXHrmO,,,,,52.2068023681640625,5.30889892578125,anonymous,EN,I accept,24,JU1995,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-04-08 09:04:16,2020-04-08 09:06:56,IP Address,31.201.130.210,100,160,True,2020-04-08 09:06:56,R_3I4SyFsbEftA7DD,,,,,53.173492431640625,6.0088958740234375,anonymous,EN,I accept,24,1507,Female,,Male,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-04-08 11:48:16,2020-04-08 11:50:27,IP Address,124.178.130.53,100,131,True,2020-04-08 11:50:27,R_UaWpLyCheNN8O41,,,,,-37.9257965087890625,145.069000244140625,anonymous,EN,I accept,30,GINMO,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-04-08 20:47:43,2020-04-08 20:49:55,IP Address,76.110.77.1,100,132,True,2020-04-08 20:49:55,R_b9QRL32EZq1XHiN,,,,,25.720703125,-80.2776031494140625,anonymous,EN,I accept,20,BINGBING,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-04-09 09:18:42,2020-04-09 09:20:12,IP Address,86.143.176.153,100,89,True,2020-04-09 09:20:12,R_21ziBNXlf85ZpVH,,,,,51.315704345703125,-0.535003662109375,anonymous,EN,I accept,22,ITFC1998,Male,,Female,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,,5 - Extremely interested,5 - Extremely interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested
2020-04-09 09:40:20,2020-04-09 09:45:22,IP Address,92.75.206.183,100,301,True,2020-04-09 09:45:23,R_aeHyocGw1vnOtnH,,,,,49.511199951171875,8.526702880859375,anonymous,EN,I accept,27,1234,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-04-09 12:55:52,2020-04-09 12:58:33,IP Address,109.102.200.10,100,161,True,2020-04-09 12:58:33,R_vNPN5XC1FOFw5lT,,,,,45.80029296875,24.1443023681640625,anonymous,EN,I accept,21,3332,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested
2020-04-09 14:25:36,2020-04-09 14:28:34,IP Address,77.171.40.106,100,177,True,2020-04-09 14:28:34,R_1q7JzzhrcKndUZb,,,,,51.96270751953125,6.2602996826171875,anonymous,EN,I accept,25,007,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,3 - Moderately interested,4 - Very interested
2020-04-10 00:03:58,2020-04-10 00:07:30,IP Address,151.67.98.250,100,211,True,2020-04-10 00:07:30,R_3PSNAbPV5xNLm5u,,,,,44.648895263671875,10.932403564453125,anonymous,EN,I accept,25,AVG210,Female,,Female,,,1 - Not at all interested,1 - Not at all interested,,,5 - Extremely interested,5 - Extremely interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,5 - Extremely interested,5 - Extremely interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,5 - Extremely interested,5 - Extremely interested
2020-04-10 06:29:24,2020-04-10 06:32:51,IP Address,89.80.91.237,100,207,True,2020-04-10 06:32:51,R_1CIa0914YlFQrf2,,,,,48.4481964111328125,1.49169921875,anonymous,EN,I accept,24,2811,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested,,
2020-04-10 08:08:35,2020-04-10 08:15:36,IP Address,130.204.92.71,100,420,True,2020-04-10 08:15:36,R_2tsvnDUU2tWkgXw,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,36,VNV,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested
2020-04-10 08:16:17,2020-04-10 08:41:52,IP Address,151.251.242.172,100,1534,True,2020-04-10 08:41:52,R_21ixnFbwnZW4T9O,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,32,198686,Male,,Female,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,4 - Very interested,,,2 - Slightly interested,4 - Very interested,,,3 - Moderately interested,4 - Very interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,4 - Very interested,,,4 - Very interested,3 - Moderately interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,5 - Extremely interested
2020-04-10 13:21:35,2020-04-10 13:26:57,IP Address,85.187.10.28,100,322,True,2020-04-10 13:26:58,R_ALMaRIL99fFOFwJ,,,,,42.600006103515625,23.600006103515625,anonymous,EN,I accept,37,1313,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,5 - Extremely interested,5 - Extremely interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,5 - Extremely interested,5 - Extremely interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested
2020-04-10 14:21:30,2020-04-10 14:24:04,IP Address,202.130.114.178,100,153,True,2020-04-10 14:24:04,R_3QXhk8E3HVucINX,,,,,22.2908935546875,114.149993896484375,anonymous,EN,I accept,26,1234,Male,,Male,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,2 - Slightly interested,,,4 - Very interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-04-11 00:50:50,2020-04-11 00:54:41,IP Address,64.103.40.17,100,231,True,2020-04-11 00:54:42,R_2xJGLpJ2ytSQp6X,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,I accept,45,kugliug5,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested
2020-04-11 02:12:45,2020-04-11 02:15:29,IP Address,193.11.104.22,100,164,True,2020-04-11 02:15:29,R_3LeauNk8f1rn4Lk,,,,,57.786895751953125,14.159393310546875,anonymous,EN,I accept,25,qazxsw,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-04-11 02:50:55,2020-04-11 02:54:25,IP Address,46.55.162.61,100,209,True,2020-04-11 02:54:25,R_1lxCQ5r9XY9qD2a,,,,,42.15130615234375,24.751800537109375,anonymous,EN,I accept,34,860106,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested
2020-04-11 03:22:03,2020-04-11 03:28:25,IP Address,83.148.91.175,100,381,True,2020-04-11 03:28:25,R_s6WI4htoVZDGy8V,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,33,5555,Male,,Female,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,5 - Extremely interested,2 - Slightly interested,,,5 - Extremely interested,1 - Not at all interested,,,2 - Slightly interested,5 - Extremely interested,,,1 - Not at all interested,5 - Extremely interested,,,1 - Not at all interested,5 - Extremely interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,5 - Extremely interested
